# time 'Ca2+(a)' 'D(ser137~p,thr34~p,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~p,thr34~u,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~p,thr34~u,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~u,thr34~p,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~u,thr34~p,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~u,thr34~u,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~u,thr34~u,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'PP2A(ca!0,pSite~p),Ca2+(a!0)' 'PP2A(ca!0,pSite~u!1),Ca2+(a!0),PKA(a!1)' 'PP2A(ca!0,pSite~u),Ca2+(a!0)' 'PP2B(ca1!0,ca2!1,ca3,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1!0,ca2,ca3!1,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1!0,ca2,ca3,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2!0,ca3!1,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2!0,ca3,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2,ca3!0,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'D(ser137~p!0,thr34~p,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PP2C(a!0)' 'D(ser137~p,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PKA(a!0)' 'D(ser137~u!0,thr34~u,thr75~p!1),PP2A(ca!2,pSite~u!1),CK1(pSite~u!0),Ca2+(a!2)' 'D(ser137~u,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~p!1),Ca2+(a!2),PKA(a!0)' 'D(ser137~u,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PKA(a!0)' 'PP2B(ca1!0,ca2!1,ca3!2,ca4!3,state~a),Ca2+(a!0),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),CK1(pSite~p!0),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~p,thr34~p!0,thr75~p),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~p,thr34~p!0,thr75~u),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~u,thr34~p!0,thr75~p),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~u,thr34~p!0,thr75~u),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!0),D(ser137~p,thr34~p!0,thr75~u!1),CDK5(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!0),D(ser137~u,thr34~p!0,thr75~u!1),CDK5(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!1),D(ser137~p!0,thr34~p!1,thr75~u),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5),PP2C(a!0)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!1),D(ser137~u!0,thr34~p!1,thr75~u),CK1(pSite~u!0),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!3,ca2!4,ca3!5,ca4!6,state~a!1),D(ser137~u!0,thr34~p!1,thr75~u!2),CK1(pSite~u!0),CDK5(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5),Ca2+(a!6)'
 2.790000E+02 1914 2 0 3 0 2 0 7 0 0 33 0 0 0 0 0 0 0 1 0 0 0 160 4 0 15 0 19 1 1 0 0 0
 2.795000E+02 2090 4 0 2 0 3 0 8 0 2 29 0 0 0 0 0 0 0 0 0 0 0 167 2 0 15 0 16 0 0 0 0 0
 2.800000E+02 2162 0 1 4 0 1 0 7 0 1 29 0 0 0 0 0 0 0 0 0 0 0 166 6 0 17 0 10 0 0 1 0 0
 2.805000E+02 954 1 0 2 0 0 1 2 0 1 29 0 0 0 0 0 0 0 0 0 0 0 158 2 0 15 0 25 0 0 0 0 0
 2.810000E+02 438 0 0 2 0 0 0 2 1 2 22 0 0 0 0 0 0 0 0 0 0 0 156 7 0 16 0 18 0 1 1 1 0
 2.815000E+02 197 0 0 2 0 1 0 3 0 0 14 0 1 0 3 1 1 0 0 0 0 0 162 8 0 14 0 9 0 1 0 0 0
 2.820000E+02 101 0 0 0 0 0 1 2 1 1 14 3 5 4 0 3 1 0 0 0 0 0 149 4 0 14 0 14 2 0 1 0 0
 2.825000E+02 1376 1 0 2 0 1 0 2 1 1 15 0 0 0 0 0 0 0 0 0 0 0 159 2 0 19 0 20 0 0 0 0 0
 2.830000E+02 1937 0 0 1 0 3 0 4 0 0 31 0 0 0 0 0 0 0 0 0 0 0 157 7 0 16 0 19 0 0 1 0 0
 2.835000E+02 2170 1 0 2 0 0 0 5 0 0 39 0 0 0 0 0 0 0 0 0 0 0 159 5 0 16 0 14 2 2 2 0 0
 2.840000E+02 2244 1 0 5 0 0 0 8 0 0 41 0 0 0 0 0 0 0 0 0 0 0 158 1 0 21 0 19 0 1 0 0 0
 2.845000E+02 979 0 0 2 0 1 0 6 0 1 36 0 0 0 0 0 0 0 0 0 0 1 156 4 0 21 0 18 0 0 1 0 0
 2.850000E+02 443 0 0 0 0 0 0 5 0 0 28 0 0 0 0 0 0 0 0 0 0 0 163 6 0 21 1 9 0 0 0 0 0
 2.855000E+02 207 0 0 1 0 0 1 0 0 1 20 1 1 0 0 1 1 0 0 0 0 0 155 3 0 23 0 14 0 0 1 0 0
 2.860000E+02 106 0 0 2 0 0 0 1 1 0 15 1 1 1 0 1 2 0 0 0 0 0 150 5 0 22 0 16 0 1 0 0 0
 2.865000E+02 1381 3 0 0 0 0 0 2 0 0 22 0 0 0 0 0 0 0 0 0 0 0 157 2 0 19 0 19 1 1 0 1 0
 2.870000E+02 1931 1 0 3 0 0 0 5 0 2 27 0 0 0 0 0 0 0 0 0 0 1 158 2 0 21 0 19 0 0 0 0 0
 2.875000E+02 2249 1 0 1 0 1 0 4 0 1 33 0 0 0 0 0 0 0 0 0 0 0 152 10 0 23 0 14 0 0 1 0 0
 2.880000E+02 2249 0 0 3 0 2 0 8 0 0 32 0 0 0 0 0 0 0 0 0 0 0 152 5 0 24 0 17 0 0 1 0 0
 2.885000E+02 952 0 0 2 0 1 0 8 0 0 38 0 0 0 0 0 0 0 0 0 0 0 159 5 0 23 0 12 1 0 0 0 0
 2.890000E+02 431 2 1 1 0 1 0 5 1 0 23 0 0 0 0 1 0 0 0 0 0 0 152 5 0 22 0 20 0 0 0 0 0
 2.895000E+02 205 0 0 2 0 0 0 2 0 0 21 0 3 0 1 0 1 0 0 0 0 0 148 4 0 18 0 19 1 3 1 1 0
 2.900000E+02 102 0 0 1 0 0 0 3 0 1 16 2 0 3 1 0 3 0 0 0 0 2 147 7 0 19 0 17 0 1 0 0 0
 2.905000E+02 70 0 0 1 0 1 0 3 0 0 9 3 4 4 1 4 4 0 0 0 0 0 137 8 0 12 0 20 2 0 0 1 0
 2.910000E+02 56 0 0 0 0 0 0 1 0 0 9 5 6 3 3 7 8 0 0 0 0 0 131 8 0 13 0 15 0 0 1 0 0
 2.915000E+02 47 0 0 0 0 0 0 1 0 0 4 7 5 5 9 3 10 0 0 0 0 0 118 4 0 14 0 22 1 0 1 0 0
 2.920000E+02 45 0 0 0 0 0 0 0 0 0 5 8 9 8 8 9 9 0 0 0 0 0 119 1 0 14 0 14 0 0 0 0 0
 2.925000E+02 36 0 0 0 0 0 0 0 0 0 3 5 10 11 12 10 11 0 0 0 0 0 111 3 0 13 1 13 0 0 0 0 0
 2.930000E+02 32 0 0 0 0 0 0 1 0 0 0 18 4 8 16 7 8 0 0 0 0 0 104 8 1 9 0 10 0 2 1 0 0
 2.935000E+02 35 0 0 0 0 0 0 1 0 0 0 8 12 11 10 12 18 0 0 0 0 0 95 8 0 8 1 12 0 0 1 0 0
 2.940000E+02 22 0 0 0 0 0 0 0 0 0 0 11 14 10 10 13 5 0 0 1 0 0 102 5 0 11 0 11 0 1 0 0 0
 2.945000E+02 27 0 0 0 0 0 0 1 0 0 0 14 12 22 6 14 18 0 0 0 0 0 86 3 0 10 0 13 0 0 0 0 0
 2.950000E+02 19 0 0 0 0 0 0 0 0 0 0 11 16 24 14 8 12 0 0 0 0 0 85 4 1 7 0 12 1 0 0 0 0
 2.955000E+02 27 0 0 0 0 0 0 0 0 0 1 15 13 16 12 16 18 0 0 0 0 0 78 3 0 8 0 13 0 0 0 1 0
 2.960000E+02 14 0 0 1 0 0 0 0 0 0 0 10 11 16 17 15 15 0 0 0 0 0 80 5 0 10 0 9 0 2 0 0 0
 2.965000E+02 28 0 0 0 0 0 0 0 0 0 2 15 11 16 18 13 19 0 0 0 0 0 64 2 0 9 0 17 1 2 0 0 0
 2.970000E+02 18 0 0 0 0 0 0 0 0 0 0 17 19 10 16 13 13 0 0 0 0 0 74 3 0 9 0 13 0 0 0 0 0
 2.975000E+02 25 0 0 0 0 0 0 0 0 0 0 13 12 18 14 13 24 0 0 0 0 0 61 4 0 7 0 20 0 0 0 0 0
 2.980000E+02 23 0 0 0 0 0 0 0 0 0 0 14 19 15 19 16 19 0 0 0 0 0 60 4 0 6 0 14 0 0 1 1 0
 2.985000E+02 12 0 0 0 0 0 0 0 0 0 0 13 24 14 17 14 9 0 0 0 0 0 70 5 0 6 0 10 0 1 0 0 0
 2.990000E+02 22 0 0 0 0 0 0 0 0 0 2 23 21 9 15 17 19 0 0 0 0 0 55 4 0 7 0 11 1 0 0 1 0
 2.995000E+02 19 0 0 0 0 0 0 0 0 0 2 19 10 20 10 20 19 0 0 0 0 0 55 5 0 9 0 11 0 0 0 0 0
 3.000000E+02 21 0 0 0 0 0 0 0 0 1 2 14 15 17 19 23 18 0 0 0 0 0 50 4 0 8 0 13 0 0 0 0 0
 3.005000E+02 22 1 0 0 0 0 0 0 0 0 0 15 18 24 12 19 20 0 0 0 0 0 51 1 0 6 0 14 0 0 0 0 0
 3.010000E+02 18 0 0 0 0 0 0 0 0 0 0 18 18 20 14 21 20 0 0 0 0 0 43 6 0 5 1 11 0 1 1 0 0
 3.015000E+02 17 0 0 0 0 0 0 0 0 0 0 19 16 24 16 13 28 0 0 0 0 0 46 3 0 4 0 12 0 0 0 0 0
 3.020000E+02 17 0 0 0 0 0 0 0 0 0 0 20 20 28 13 16 21 0 0 0 0 0 50 4 0 3 1 5 0 0 0 0 0
 3.025000E+02 20 0 0 0 0 0 0 0 0 0 0 24 20 12 17 17 23 0 0 0 0 0 49 6 0 3 0 7 0 0 0 0 0
 3.030000E+02 14 0 0 0 0 0 0 0 0 0 0 20 21 21 16 18 14 0 0 0 0 0 45 6 0 2 0 14 0 0 0 0 0
 3.035000E+02 19 0 0 0 0 0 0 0 0 0 0 17 18 22 16 20 22 0 0 0 0 0 41 4 0 2 0 12 0 2 0 0 0
 3.040000E+02 15 0 0 0 0 0 0 0 0 0 0 17 22 16 12 25 22 0 0 0 0 0 43 5 0 2 0 12 0 0 0 0 0
 3.045000E+02 10 0 0 0 0 0 0 0 0 0 0 17 19 24 16 18 16 0 0 0 0 0 50 1 0 1 0 11 1 0 0 0 0
 3.050000E+02 20 1 0 0 0 0 0 0 0 0 0 16 18 28 18 13 21 0 0 0 0 0 39 5 0 3 0 10 1 0 0 0 0
 3.055000E+02 13 0 0 0 0 0 0 0 0 0 2 15 20 22 19 16 21 0 0 0 0 0 39 1 0 3 0 11 1 0 0 0 0
 3.060000E+02 11 0 0 0 0 0 0 1 0 0 0 14 19 22 23 24 26 0 0 0 0 0 36 0 0 5 0 7 0 0 0 0 0
 3.065000E+02 14 0 0 0 0 0 0 0 0 0 1 24 19 14 19 18 19 0 0 0 0 0 32 5 0 5 0 11 0 1 0 0 0
 3.070000E+02 19 0 0 0 0 0 0 0 0 0 0 20 25 25 19 8 23 0 0 0 0 0 36 3 0 2 0 6 0 0 1 0 0
 3.075000E+02 12 0 0 0 0 0 0 0 0 0 0 20 21 20 16 17 18 0 0 0 0 0 30 4 0 3 0 15 0 0 0 0 0
 3.080000E+02 11 0 0 0 0 0 0 0 0 0 0 15 27 8 26 13 26 0 0 0 0 0 33 3 0 2 0 12 0 0 0 0 0
 3.085000E+02 19 0 0 0 0 0 0 0 0 0 0 19 24 24 19 19 22 0 0 0 0 0 33 1 0 1 0 6 0 0 0 0 0
 3.090000E+02 17 0 0 0 0 0 0 0 0 0 1 27 15 20 21 22 23 0 0 0 0 0 29 3 0 1 0 8 0 0 0 0 0
 3.095000E+02 16 0 0 0 0 0 0 0 0 0 0 27 14 18 22 16 21 0 0 0 0 0 32 1 0 1 0 12 0 1 0 0 0
 3.100000E+02 15 0 0 0 0 0 0 0 0 0 0 22 23 14 17 20 18 0 0 0 0 0 32 5 0 1 0 9 0 0 0 0 0
 3.105000E+02 15 0 0 0 0 0 0 0 0 0 0 20 20 24 13 18 14 0 0 0 0 0 31 4 0 3 1 9 0 0 0 0 0
 3.110000E+02 10 0 0 0 0 0 0 0 0 0 0 21 18 21 20 13 14 0 0 0 0 0 34 0 0 3 0 11 0 1 0 0 0
 3.115000E+02 11 0 0 0 0 0 0 0 0 0 0 19 24 14 17 11 17 0 0 0 0 0 33 3 0 2 0 10 0 0 0 0 0
 3.120000E+02 23 0 0 0 0 0 0 0 0 0 0 20 22 15 28 16 15 0 0 0 0 0 22 3 0 2 0 10 0 0 0 0 0
 3.125000E+02 20 0 0 0 0 0 0 0 0 0 0 20 19 19 28 17 29 0 0 0 0 0 22 1 0 3 0 4 0 0 0 0 0
 3.130000E+02 11 0 0 0 0 0 0 0 0 0 0 21 17 20 17 18 25 0 0 0 0 0 25 4 0 1 0 8 0 0 0 0 0
 3.135000E+02 11 0 0 0 0 0 0 0 0 0 0 15 23 16 18 18 26 0 0 0 0 0 26 2 0 1 0 8 0 1 0 0 0
 3.140000E+02 12 0 0 0 0 0 0 0 0 0 0 19 18 21 20 24 16 0 0 0 0 0 25 2 0 1 0 5 0 1 0 0 0
 3.145000E+02 13 0 0 0 0 0 0 0 0 0 0 20 18 18 21 17 16 0 0 0 0 0 25 2 0 1 0 10 0 0 0 0 0
 3.150000E+02 14 0 0 0 0 0 0 0 0 0 1 20 17 24 17 14 19 0 0 0 0 0 19 2 0 1 1 12 0 0 0 0 0
 3.155000E+02 10 0 0 0 0 0 0 0 0 0 0 18 20 15 26 22 21 0 0 0 0 0 17 1 0 1 0 11 0 1 0 0 0
 3.160000E+02 8 0 0 0 0 0 0 0 0 0 0 15 19 19 19 16 21 0 0 0 0 0 19 2 0 2 0 14 0 1 0 0 0
 3.165000E+02 5 0 0 0 0 0 0 0 0 0 0 18 24 16 27 12 24 0 0 0 0 0 23 2 0 2 1 4 0 1 0 0 0
 3.170000E+02 10 0 0 0 0 0 0 0 0 0 0 13 26 10 26 12 25 0 0 0 0 0 20 5 0 2 0 7 0 0 0 0 0
 3.175000E+02 18 0 0 0 0 0 0 0 0 0 0 16 18 20 25 17 25 0 0 0 0 0 18 4 0 1 0 4 0 1 0 0 0
 3.180000E+02 13 0 0 0 0 0 0 0 0 0 0 19 18 26 26 15 18 0 0 0 0 0 16 4 0 1 0 9 0 1 0 0 0
 3.185000E+02 13 0 0 0 0 0 0 0 0 0 2 15 19 24 23 21 22 0 0 0 0 0 17 4 0 0 0 8 0 0 0 0 0
 3.190000E+02 8 0 0 0 0 0 0 1 0 0 0 11 17 22 18 15 21 0 0 0 0 0 32 1 0 0 0 9 0 0 0 0 0
 3.195000E+02 9 0 0 0 0 0 0 0 0 0 1 22 14 26 21 14 18 0 0 0 0 0 24 3 0 1 0 8 0 1 0 0 0
 3.200000E+02 10 0 0 0 0 0 0 0 0 0 2 24 21 18 14 26 21 0 0 0 0 0 18 1 0 1 0 10 0 1 0 0 0
 3.205000E+02 12 0 0 0 0 0 0 0 0 0 0 19 17 19 13 16 18 0 0 0 0 0 28 2 0 1 0 8 0 1 0 0 0
 3.210000E+02 7 0 0 0 0 0 0 0 0 0 0 23 17 18 16 26 18 0 0 0 0 0 24 2 0 1 0 5 0 0 0 0 0
 3.215000E+02 14 0 0 0 0 0 0 0 0 0 0 20 23 16 12 25 15 0 0 0 0 0 24 3 0 1 0 7 0 0 0 0 0
 3.220000E+02 9 0 0 0 0 0 0 0 0 0 0 21 17 21 18 16 14 0 0 0 0 0 27 2 0 1 0 7 0 0 0 0 0
 3.225000E+02 4 0 0 0 0 0 0 0 0 0 0 12 16 18 16 19 12 0 0 0 0 0 31 2 0 1 0 10 0 0 0 0 0
 3.230000E+02 7 0 0 0 0 0 0 0 0 0 0 19 14 21 18 18 18 0 0 0 0 0 25 0 0 1 0 8 0 0 0 0 0
 3.235000E+02 12 0 0 0 0 0 0 0 0 0 0 22 14 21 24 21 16 0 0 0 0 0 14 2 0 2 0 10 0 0 0 0 0
 3.240000E+02 5 0 0 0 0 0 0 0 0 0 0 22 15 16 24 9 20 0 0 0 0 0 20 2 0 2 0 9 0 0 1 0 0
 3.245000E+02 7 0 0 0 0 0 0 0 0 0 0 20 16 17 20 13 24 0 0 0 0 0 15 1 0 2 0 12 1 0 0 0 0
 3.250000E+02 6 0 0 0 0 0 0 0 0 0 1 24 22 15 17 17 15 0 0 0 0 0 19 3 0 3 0 5 0 1 0 0 0
 3.255000E+02 8 0 0 0 0 0 0 0 0 0 1 23 21 15 18 15 13 0 0 0 0 0 18 1 0 3 0 12 0 0 0 0 0
 3.260000E+02 10 0 0 0 0 0 0 0 0 0 0 16 21 14 15 17 18 0 0 0 0 0 23 2 0 3 0 8 0 1 0 0 0
 3.265000E+02 8 0 0 0 0 0 0 0 0 0 0 29 20 13 21 14 16 0 0 0 0 0 19 2 0 1 0 8 0 1 0 0 0
 3.270000E+02 12 0 0 0 0 0 0 0 0 0 0 15 27 24 11 15 21 0 0 0 0 0 19 2 0 1 0 7 0 0 0 0 0
 3.275000E+02 8 0 0 0 0 0 0 0 0 0 0 14 20 21 20 15 22 0 0 0 0 0 19 0 0 1 0 9 0 1 0 0 0
 3.280000E+02 14 0 0 0 0 0 0 0 0 0 0 18 21 18 19 17 27 0 0 0 0 0 13 1 0 1 0 9 0 0 0 0 0
 3.285000E+02 11 0 0 0 0 0 0 0 0 0 0 18 20 16 17 13 19 0 0 0 0 0 19 2 0 1 0 11 0 0 0 0 0
 3.290000E+02 7 0 0 0 0 0 0 0 0 0 0 18 22 10 19 20 11 0 0 0 0 0 20 2 0 1 0 11 0 1 0 0 0
 3.295000E+02 8 0 0 0 0 0 0 0 0 0 0 10 24 16 18 22 21 0 0 0 0 0 19 2 0 0 0 8 0 0 0 0 0
 3.300000E+02 17 0 0 0 0 0 0 0 0 0 0 10 20 15 16 18 26 0 0 0 0 0 19 4 0 0 0 5 0 0 0 0 0
 3.305000E+02 12 0 0 0 0 0 0 0 0 0 0 11 17 19 23 20 21 0 0 0 0 0 14 5 0 0 0 8 0 0 0 0 0
 3.310000E+02 12 0 0 0 0 0 0 0 0 0 0 20 12 17 31 16 23 0 0 0 0 0 13 0 0 0 0 10 0 0 0 0 0
 3.315000E+02 6 0 0 0 0 0 0 0 0 0 0 15 17 17 27 17 19 0 0 0 0 0 15 2 0 0 0 10 0 1 0 0 0
 3.320000E+02 11 0 0 0 0 0 0 0 0 0 0 17 19 18 20 18 16 0 0 0 0 0 17 3 0 0 0 9 0 0 0 0 0
 3.325000E+02 10 0 0 0 0 0 0 0 0 0 0 22 21 15 21 21 17 0 0 0 0 0 12 0 0 0 0 11 0 0 0 0 0
 3.330000E+02 10 0 0 0 0 0 0 0 0 0 0 21 14 13 27 19 19 0 0 0 0 0 14 2 0 1 0 8 0 0 0 0 0
 3.335000E+02 10 0 0 0 0 0 0 0 0 0 0 19 12 14 27 16 19 0 0 0 0 0 19 1 0 1 0 8 0 0 0 0 0
 3.340000E+02 12 0 0 0 0 0 0 0 0 0 1 21 23 20 14 17 21 0 0 0 0 0 15 1 0 1 0 5 0 2 0 0 0
 3.345000E+02 8 0 0 0 0 0 0 0 0 0 0 19 17 16 12 15 24 0 0 0 0 0 24 0 0 0 0 6 0 0 1 0 0
 3.350000E+02 9 0 0 0 0 0 0 0 0 0 0 20 14 15 7 15 23 0 0 0 0 0 20 1 0 1 0 12 0 1 0 0 0
 3.355000E+02 10 0 0 0 0 0 0 0 0 0 0 21 21 22 13 17 27 0 0 0 0 0 15 0 0 1 0 4 0 1 0 0 0
 3.360000E+02 11 0 0 0 0 0 0 0 0 0 0 17 24 23 10 19 24 0 0 0 0 0 11 2 0 1 0 7 0 0 0 0 0
 3.365000E+02 10 0 0 0 0 0 0 0 0 0 0 18 20 18 14 18 21 0 0 0 0 0 17 3 0 1 0 3 0 1 0 0 0
 3.370000E+02 6 0 0 0 0 0 0 0 0 0 0 12 25 15 16 20 22 0 0 0 0 0 13 4 0 1 0 8 0 0 0 0 0
 3.375000E+02 5 0 0 0 0 0 0 0 0 0 0 21 15 15 18 19 18 0 0 0 0 0 18 4 0 1 0 5 0 0 0 0 0
 3.380000E+02 11 0 0 0 0 0 0 1 0 0 0 19 11 12 30 15 23 0 0 0 0 0 9 1 0 0 0 13 0 0 0 0 0
 3.385000E+02 3 0 0 0 0 0 0 0 0 0 1 19 18 13 19 12 22 0 0 0 0 0 14 4 0 0 0 9 0 1 0 0 0
 3.390000E+02 9 0 0 0 0 0 0 0 0 0 0 21 14 14 18 14 24 0 0 0 0 0 12 2 0 0 0 8 0 2 0 0 0
 3.395000E+02 7 0 0 0 0 0 0 0 0 0 0 16 11 15 19 16 24 0 0 0 0 0 18 3 0 0 0 5 0 1 0 0 0
 3.400000E+02 10 0 0 0 0 1 0 0 0 0 1 11 19 19 13 19 22 0 0 0 0 0 10 4 0 0 0 11 0 0 0 0 0
 3.405000E+02 9 0 0 0 0 0 0 0 0 0 2 11 24 16 22 15 20 0 0 0 0 0 15 0 0 0 0 8 0 0 0 0 0
 3.410000E+02 10 0 0 0 0 0 0 0 0 0 1 15 19 17 15 21 20 0 0 0 0 0 10 2 0 0 0 11 0 0 0 0 0
 3.415000E+02 4 0 0 0 0 0 0 0 0 0 0 19 19 16 13 13 15 0 0 0 0 0 18 4 0 0 0 9 0 0 0 0 0
 3.420000E+02 11 0 0 0 0 0 0 0 0 0 0 14 26 22 13 18 16 0 0 0 0 0 15 1 0 0 0 6 0 0 0 1 0
 3.425000E+02 12 0 0 0 0 0 0 0 0 0 0 19 22 21 15 15 19 0 0 0 0 0 8 6 0 0 0 7 0 0 0 0 0
 3.430000E+02 12 0 0 0 0 0 0 0 0 0 0 24 14 23 17 13 12 0 0 0 0 0 21 0 0 0 0 4 0 0 0 0 0
 3.435000E+02 5 0 0 0 0 0 0 0 0 0 0 25 16 25 19 19 11 0 0 0 0 0 12 1 0 0 0 7 0 0 0 0 0
 3.440000E+02 10 0 0 0 0 0 0 0 0 0 0 18 16 15 12 20 11 0 0 0 0 0 17 1 0 0 0 12 0 1 0 0 0
 3.445000E+02 10 0 0 0 0 0 0 0 0 0 0 26 21 18 11 19 17 0 0 0 0 0 13 0 0 0 0 7 0 1 0 0 0
 3.450000E+02 7 0 0 0 0 0 0 0 0 0 0 23 17 17 9 22 9 0 0 0 0 0 15 1 0 0 0 13 0 0 0 0 0
 3.455000E+02 10 0 0 0 0 1 0 0 0 0 0 18 19 13 22 18 13 0 0 0 0 0 15 1 0 0 0 9 0 0 0 0 0
 3.460000E+02 14 0 0 0 0 0 0 0 0 0 0 13 13 17 9 16 12 0 0 0 0 0 22 3 0 0 0 10 0 0 0 0 1
 3.465000E+02 11 0 0 0 0 0 0 0 0 0 0 20 9 17 14 20 13 0 0 0 0 0 22 1 0 0 0 7 0 0 0 0 0
 3.470000E+02 10 0 0 0 0 0 0 0 0 0 1 28 14 17 23 23 18 0 0 0 0 0 8 1 0 0 0 6 0 0 0 0 0
 3.475000E+02 12 0 0 0 0 0 0 0 0 0 0 23 14 22 16 16 16 0 0 0 0 0 14 2 0 0 0 7 0 0 0 0 0
 3.480000E+02 15 0 0 0 0 0 0 0 0 0 0 15 21 13 25 15 19 0 0 0 0 0 10 4 0 0 0 7 0 0 0 0 0
 3.485000E+02 9 0 0 0 0 0 0 0 0 0 0 19 21 13 19 20 12 0 0 0 0 0 15 0 0 0 0 8 0 0 0 0 0
 3.490000E+02 10 0 0 0 0 0 0 0 0 0 0 19 17 15 17 22 12 0 0 0 0 0 11 1 0 0 0 12 0 0 0 0 0
 3.495000E+02 8 0 0 0 0 0 0 0 0 0 0 26 18 16 19 14 13 0 0 0 0 0 17 1 0 0 0 6 0 0 0 0 0
 3.500000E+02 7 0 0 0 0 0 0 0 0 0 0 21 20 26 21 15 15 0 0 0 0 0 12 4 0 0 0 2 0 0 0 0 0
 3.505000E+02 9 0 0 0 0 0 0 0 0 0 0 16 15 19 13 20 21 0 0 0 0 0 14 2 0 0 0 6 0 2 0 0 0
 3.510000E+02 4 0 0 0 0 0 0 0 0 0 1 12 22 14 16 17 20 0 0 0 0 0 19 2 0 1 0 5 0 0 0 0 0
 3.515000E+02 8 0 0 0 0 0 0 0 0 0 1 15 18 15 25 18 20 0 0 0 0 0 9 1 0 1 0 10 0 0 0 0 0
 3.520000E+02 8 0 0 0 0 0 0 0 0 0 1 17 16 17 20 19 19 0 0 0 0 0 13 2 0 1 0 6 0 0 0 0 0
 3.525000E+02 9 0 0 0 0 0 0 0 0 0 0 16 15 15 20 18 28 0 0 0 0 0 11 0 0 1 0 5 0 1 0 0 0
 3.530000E+02 7 0 0 0 0 0 0 0 0 0 0 22 12 12 20 13 21 0 0 0 0 0 11 3 0 1 0 9 0 0 0 0 0
 3.535000E+02 11 0 0 0 0 0 0 0 0 0 0 23 15 13 20 18 26 0 0 0 0 0 10 1 0 0 0 3 1 0 0 0 0
 3.540000E+02 14 0 0 0 0 0 0 0 0 0 0 20 15 13 22 14 21 0 0 0 0 0 10 1 0 0 0 6 0 2 0 0 0
 3.545000E+02 8 0 0 0 0 0 0 0 0 0 0 26 14 18 21 16 15 0 0 0 0 0 4 2 0 0 0 12 0 0 0 0 0
 3.550000E+02 11 0 0 0 0 0 0 0 0 0 0 24 14 17 16 21 11 0 0 0 0 0 10 4 0 1 0 7 0 0 0 0 0
 3.555000E+02 15 0 0 0 0 0 0 0 0 0 0 20 11 13 14 17 13 0 0 0 0 0 18 1 0 1 0 9 0 0 0 0 0
 3.560000E+02 13 0 0 0 0 0 0 0 0 0 0 14 16 18 22 15 26 0 0 0 0 0 8 2 0 1 0 5 0 0 0 0 0
 3.565000E+02 19 0 0 0 0 0 0 0 0 0 0 8 19 16 17 11 32 0 0 0 0 0 8 2 0 1 0 7 0 1 0 0 0
