,cAMP,Ca,PKA,_CDK5,CK1.ParticleNumber,PP2AP,_PP2C,PP2B.ParticleNumber,PDEP,D.ParticleNumber,D34,D75,D137
1097,22.416092265,39.232418458,42.44047731,64.55485,29.66291,1.507638268,16.40226,32.403128513,291.77127516,1095.11,1050.13120759,669.031715985,127.74907
1098,22.399650703,39.233067281,42.41288415,64.55458,29.6632,1.506426451,16.40243,32.397505681,291.58426859,1095.42,1049.54317358,669.250110365,127.80067
1099,22.383319928,39.233717097,42.385324,64.55443,29.66351,1.505214927,16.40261,32.391812851,291.39826204,1095.73,1048.95843077,669.467417836,127.85129
1100,22.367011148,39.234466746,42.35798586,64.55427,29.6638,1.504003526,16.40281,32.386110121,291.21225552,1096.04,1048.37369907,669.684627208,127.9019
1101,22.350699173,39.235116628,42.33055973,64.554,29.66411,1.502804238,16.403,32.380537493,291.02724902,1096.35,1047.78908858,669.902059789,127.95251
1102,22.334501083,39.235775402,42.30326661,64.55375,29.66443,1.501595142,16.40319,32.374864866,290.84224254,1096.66,1047.2058392,670.118285352,128.00413
1103,22.318314011,39.236425201,42.27597049,64.55358,29.66483,1.500397171,16.40337,32.369212338,290.6582361,1096.97,1046.62368111,670.334407824,128.05472
1104,22.302137797,39.237175026,42.24878138,64.55343,29.66512,1.499199916,16.40355,32.36362971,290.47322971,1097.28,1046.04251484,670.550637095,128.10531
1105,22.286073574,39.237823863,42.22171228,64.55327,29.66544,1.498004863,16.40375,32.357987181,290.29022335,1097.59,1045.46162988,670.766767346,128.15589
1106,22.269917174,39.238483715,42.19465318,64.55301,29.66574,1.496819725,16.40395,32.352444654,290.10621702,1097.9,1044.88273692,670.981896507,128.20548
1107,22.253872665,39.239133589,42.1675941,64.55276,29.66604,1.495625789,16.40414,32.346792126,289.92321072,1098.2,1044.30318407,671.196916768,128.25605
1108,22.23793708,39.239882397,42.14066502,64.55259,29.66635,1.494442887,16.40433,32.341259699,289.74120445,1098.51,1043.72463343,671.411956829,128.30661
1109,22.222012387,39.24054229,42.11373595,64.55234,29.66665,1.49325897,16.40453,32.335657273,289.55819821,1098.81,1043.14824388,671.62599588,128.35717
1110,22.206097518,39.241192126,42.08692688,64.55229,29.66696,1.492079276,16.40472,32.330134947,289.37619201,1099.12,1042.57214656,671.839836931,128.40673
1111,22.190192553,39.241850965,42.06012782,64.55203,29.66727,1.490908495,16.40493,32.32453262,289.19518583,1099.42,1041.99708923,672.053886882,128.45728
1112,22.174397502,39.242600818,42.03344777,64.55177,29.66757,1.489737808,16.40513,32.319030295,289.01417969,1099.73,1041.42225312,672.267735722,128.50782
1113,22.158512344,39.243260806,42.00667773,64.55162,29.66789,1.488570256,16.40532,32.313427969,288.83317358,1100.03,1040.8485401,672.480575673,128.55735
1114,22.142837002,39.243909706,41.9801067,64.55146,29.66819,1.487401496,16.40553,32.307945744,288.6521675,1100.34,1040.27594711,672.693423403,128.60688
1115,22.127071475,39.244569612,41.95364467,64.55121,29.6685,1.486235052,16.40572,32.302473518,288.47216145,1100.64,1039.70449641,672.906171143,128.6574
1116,22.111416864,39.24532964,41.92711165,64.55096,29.6688,1.48507742,16.40592,32.296901293,288.29315544,1100.94,1039.13314562,673.117916873,128.70691
1117,22.095771158,39.245978482,41.90066764,64.55081,29.66911,1.483922892,16.40613,32.291429167,288.11314946,1101.24,1038.56301814,673.329562302,128.75643
1118,22.080136223,39.246638547,41.87435663,64.55065,29.66942,1.482769587,16.40634,32.285977044,287.93414349,1101.55,1037.99404076,673.541312032,128.80593
1119,22.06460805,39.247298513,41.84807263,64.5505,29.66972,1.481614673,16.40653,32.280455123,287.75613753,1101.85,1037.42720269,673.752988954,128.85643
1120,22.049089698,39.248047428,41.82185565,64.55025,29.67013,1.480461288,16.40674,32.275043205,287.57813157,1102.15,1036.85861583,673.963484078,128.90596
1121,22.033580178,39.248707439,41.79562666,64.55009,29.67043,1.479319709,16.40693,32.269541387,287.40012564,1102.45,1036.29313009,674.174078101,128.95446
1122,22.018179452,39.249356382,41.76940769,64.54994,29.67074,1.478178232,16.40714,32.264149669,287.22211975,1102.75,1035.72778655,674.384581024,129.00397
1123,22.00268953,39.250016328,41.74349972,64.54969,29.67105,1.477026768,16.40733,32.258657851,287.04511389,1103.05,1035.16256301,674.594074836,129.05346
1124,21.987307403,39.250676297,41.71741175,64.54944,29.67135,1.475886327,16.40754,32.253286135,286.86910805,1103.35,1034.59959058,674.803578659,129.10295
1125,21.972035154,39.251325371,41.6914348,64.54928,29.67166,1.474757081,16.40773,32.247914518,286.69210223,1103.64,1034.03561046,675.012974562,129.15242
1126,21.956672605,39.251985377,41.66546785,64.54903,29.67197,1.473619057,16.40794,32.242462903,286.51609644,1103.94,1033.47388144,675.222370476,129.20091
1127,21.941417954,39.252645386,41.63973191,64.54898,29.67227,1.472490926,16.40813,32.237121288,286.34009068,1104.24,1032.91436244,675.430677279,129.25039
1128,21.926271982,39.253394429,41.61399698,64.54873,29.67257,1.471354019,16.40833,32.231669774,286.16508494,1104.53,1032.35388464,675.638996183,129.29885
1129,21.911035798,39.254054483,41.58827205,64.54858,29.67288,1.470227123,16.40854,32.22634836,285.99007922,1104.83,1031.79474805,675.846203986,129.34831
1130,21.895908422,39.254713543,41.56247813,64.54833,29.67318,1.469112433,16.40873,32.220926947,285.81607353,1105.13,1031.23661366,676.05442378,129.39677
1131,21.880789816,39.255373513,41.53689522,64.54818,29.67349,1.467987643,16.40894,32.215615535,285.64106786,1105.42,1030.67961018,676.261654464,129.44523
1132,21.865680005,39.256022629,41.51143331,64.54793,29.67389,1.466874089,16.40914,32.210214223,285.46806221,1105.72,1030.12273711,676.467787168,129.49368
1133,21.850678994,39.256682636,41.48587141,64.54787,29.67419,1.465750616,16.40934,32.204923012,285.2940566,1106.01,1029.56719606,676.674908952,129.54312
1134,21.835585652,39.257342666,41.46031052,64.54763,29.6745,1.464638276,16.40954,32.199541702,285.121051,1106.3,1029.01258509,676.880942636,129.59156
1135,21.8207011,39.258001799,41.43498964,64.54748,29.6748,1.463526919,16.40974,32.194270592,284.94804543,1106.6,1028.45930644,677.08686631,129.63999
1136,21.805727339,39.258661877,41.40956976,64.54723,29.67511,1.462425697,16.40994,32.189019483,284.77603988,1106.89,1027.90605781,677.291910995,129.68742
1137,21.790859377,39.259311056,41.38436989,64.54708,29.6754,1.461316576,16.41015,32.183658375,284.60303436,1107.18,1027.35501127,677.496856769,129.73584
1138,21.776002086,39.259971129,41.35909202,64.54692,29.6757,1.460216659,16.41035,32.178417367,284.43202886,1107.47,1026.80421604,677.701703434,129.78425
1139,21.761152596,39.260630143,41.33392417,64.54668,29.67601,1.459118653,16.41055,32.17308636,284.26002338,1107.76,1026.25445172,677.906541008,129.83268
1140,21.746311772,39.261290352,41.30885631,64.54653,29.67631,1.458020862,16.41076,32.167865353,284.08901792,1108.06,1025.7047977,678.110398663,129.88008
1141,21.731578737,39.261949514,41.28371947,64.54638,29.67661,1.456924084,16.41096,32.162554547,283.91801249,1108.35,1025.1574859,678.314138238,129.92849
1142,21.716853393,39.262609538,41.25878363,64.54623,29.67692,1.455827298,16.41114,32.157343642,283.74800708,1108.63,1024.610184,678.517907683,129.97687
1143,21.702138839,39.263258725,41.2337678,64.54599,29.67722,1.454741845,16.41136,32.152052837,283.5780017,1108.92,1024.0639445,678.721558248,130.02427
1144,21.687530962,39.263918816,41.20886298,64.54574,29.67764,1.453657386,16.41157,32.146862133,283.40799634,1109.21,1023.51791602,678.924229804,130.07166
1145,21.672830866,39.264578009,41.18396816,64.54568,29.67793,1.452562949,16.41175,32.14159143,283.238991,1109.5,1022.97409764,679.126871349,130.12003
1146,21.658240457,39.265138216,41.15920435,64.54543,29.67823,1.451489606,16.41196,32.136420827,283.06998568,1109.79,1022.42952157,679.328353795,130.16741
1147,21.643757828,39.265797354,41.13443154,64.54518,29.67852,1.450407484,16.41215,32.131170225,282.90098038,1110.08,1021.88785551,679.53090834,130.21477
1148,21.629182877,39.266457497,41.10968875,64.54514,29.67882,1.449326257,16.41235,32.126009624,282.73297511,1110.36,1021.34663255,679.732372676,130.26214
1149,21.614716626,39.267116752,41.08504695,64.54488,29.67913,1.448255252,16.41255,32.120779123,282.56496986,1110.65,1020.8043488,679.932748212,130.30949
1150,21.600258042,39.26777683,41.06043517,64.54474,29.67942,1.44718426,16.41277,32.115648723,282.39696463,1110.93,1020.26528616,680.134233548,130.35685
1151,21.585808247,39.268436111,41.03592439,64.54459,29.67973,1.446114361,16.41296,32.110438323,282.22995943,1111.22,1019.72645572,680.334609974,130.4042
1152,21.57146612,39.269096314,41.01142462,64.54444,29.68002,1.445046684,16.41316,32.105317924,282.06295424,1111.5,1019.18763739,680.5347884,130.45153
1153,21.557131692,39.26975553,40.98705485,64.54419,29.68033,1.44397791,16.41336,32.100117626,281.89594908,1111.79,1018.65094817,680.734176726,130.49788
1154,21.54280603,39.270315661,40.96257509,64.54405,29.68063,1.442921351,16.41356,32.095027428,281.72994394,1112.07,1018.11550116,680.933355043,130.54521
1155,21.528486947,39.270974912,40.93822734,64.54379,29.68093,1.441853802,16.41376,32.089847131,281.56393882,1112.36,1017.58016414,681.132555359,130.59253
1156,21.514275652,39.2716341881,40.9139796,64.54365,29.68123,1.4408003581,16.41396,32.084777035,281.39793372,1112.64,1017.04508945,681.331635676,130.63885
1157,21.500074024,39.2722943547,40.88976186,64.5435,29.68151,1.4397460147,16.41415,32.079606939,281.23292864,1112.92,1016.51199585,681.529726882,130.68617
1158,21.485878985,39.2729536456,40.86554512,64.54325,29.68191,1.4386936956,16.41436,32.074556844,281.06792359,1113.2,1015.97915236,681.727909099,130.73249
1159,21.471691723,39.2735139598,40.8414484,64.5431,29.68221,1.4376425798,16.41455,32.069406849,280.90391855,1113.48,1015.44742108,681.925821396,130.77879
1160,21.457612138,39.2741731754,40.81735268,64.54306,29.68251,1.4365954754,16.41475,32.064386855,280.73891354,1113.76,1014.91695081,682.122814593,130.82609
1161,21.443541231,39.2748334043,40.79327796,64.5428,29.68281,1.4355494743,16.41496,32.059246962,280.57490855,1114.04,1014.38749074,682.3198088,130.87238
1162,21.42947689,39.2754927365,40.76930325,64.54266,29.68311,1.4345064765,16.41516,32.054237069,280.41190357,1114.32,1013.85926278,682.516723977,130.91867
1163,21.415420327,39.2760519111,40.74545955,64.54241,29.6834,1.4334666011,16.41535,32.049127277,280.24789862,1114.6,1013.33014492,682.713530074,130.96494
1164,21.401471351,39.2767122889,40.72152585,64.54227,29.6837,1.4324279289,16.41555,32.044127486,280.08489369,1114.88,1012.80315838,682.909446262,131.01123
1165,21.387429042,39.2773714781,40.69771316,64.54222,29.68399,1.4313921681,16.41574,32.039027795,279.92188878,1115.16,1012.27740384,683.105143249,131.0575
1166,21.373594419,39.2779308815,40.67389048,64.54197,29.68428,1.4303576115,16.41595,32.034058105,279.75988389,1115.44,1011.75167951,683.300860427,131.10377
1167,21.359668354,39.2785910763,40.6500888,64.54172,29.68458,1.4293270563,16.41615,32.028998415,279.59787901,1115.72,1011.22719718,683.495469394,131.14903
1168,21.345748964,39.2792504154,40.62640713,64.54167,29.68488,1.4282966254,16.41633,32.024028827,279.43587416,1115.99,1010.70380506,683.690177472,131.19528
1169,21.33193626,39.2798107758,40.60283647,64.54153,29.68516,1.4272712958,16.41654,32.018969338,279.27486933,1116.27,1010.18066515,683.88469754,131.24154
1170,21.318132224,39.2804800295,40.57916581,64.54127,29.68546,1.4262479795,16.41674,32.013929851,279.11386452,1116.55,1009.65955524,684.078318508,131.28677
1171,21.304334754,39.2811392966,40.55571615,64.54113,29.68576,1.4252247666,16.41692,32.009000464,278.95285972,1116.82,1009.13856654,684.272839476,131.33301
1172,21.290644961,39.2816996949,40.53218751,64.54098,29.68605,1.4242045649,16.41713,32.003980977,278.79285495,1117.1,1008.61880996,684.466251334,131.37825
1173,21.276961853,39.2823589866,40.50876887,64.54083,29.68635,1.4231875666,16.41731,31.999051691,278.6318502,1117.37,1008.09916357,684.658694292,131.42347
1174,21.263285303,39.2829183905,40.48535023,64.54058,29.68664,1.4221726805,16.41752,31.994052406,278.47284546,1117.65,1007.58165929,684.85201734,131.4697
1175,21.249617327,39.2835787288,40.4620526,64.54043,29.68693,1.4211598088,16.41771,31.989153122,278.31284075,1117.92,1007.06427512,685.044441189,131.51492
1176,21.235956019,39.2842381473,40.43866598,64.54028,29.68731,1.4201489273,16.41791,31.984153938,278.15383605,1118.19,1006.54812115,685.235756027,131.56013
1177,21.222402385,39.2848074202,40.41537936,64.54013,29.68761,1.4191412802,16.4181,31.979184854,277.99483137,1118.46,1006.0342003,685.428001876,131.60533
1178,21.208854328,39.2854677744,40.39222275,64.53999,29.6879,1.4181346244,16.41829,31.974315672,277.83582672,1118.74,1005.51829944,685.619136704,131.65053
1179,21.195313836,39.2860272529,40.36897714,64.53973,29.6882,1.4171310829,16.41849,31.969366689,277.67782208,1119.01,1005.00544,685.810363543,131.69573
1180,21.181780018,39.2866865426,40.34593254,64.53959,29.68849,1.4161295426,16.41868,31.964497708,277.51981746,1119.28,1004.49187146,686.001511282,131.74092
1181,21.168353758,39.2872459657,40.32280795,64.53945,29.68879,1.4151301257,16.41888,31.959558727,277.36181285,1119.55,1003.98038313,686.191649011,131.78511
1182,21.154934171,39.2879163611,40.29979336,64.53929,29.68907,1.4141338011,16.41907,31.954629847,277.20480827,1119.82,1003.469077,686.38167773,131.83029
1183,21.141522152,39.2884757087,40.27678978,64.53915,29.68936,1.4131375887,16.41926,31.949800967,277.0478037,1120.09,1002.95991189,686.571626459,131.87546
1184,21.128115718,39.2891351397,40.2537962,64.53899,29.68965,1.4121453897,16.41946,31.944882088,276.89079916,1120.36,1002.45096687,686.760566168,131.91963
1185,21.114816838,39.2896956019,40.23093363,64.53885,29.68994,1.4111542919,16.41965,31.94007341,276.73479463,1120.63,1001.94206416,686.949526887,131.96479
1186,21.101423624,39.2903549585,40.20815207,64.5387,29.69023,1.4101672985,16.41984,31.935174632,276.57879012,1120.9,1001.43528246,687.138358487,132.00895
1187,21.088137974,39.2909243563,40.18531051,64.53855,29.69052,1.4091803263,16.42003,31.930285955,276.42278562,1121.16,1000.92872188,687.327210106,132.0531
1188,21.074859899,39.2915838575,40.16256896,64.5383,29.6908,1.4081963575,16.42022,31.925517378,276.26678115,1121.43,1000.42329149,687.515061706,132.09825
1189,21.061687389,39.2921442599,40.13992841,64.53815,29.69108,1.4072146999,16.42042,31.920638802,276.11177669,1121.7,999.917972307,687.702805305,132.14239
1190,21.048421444,39.2928136756,40.11719786,64.5381,29.69138,1.4062348456,16.42062,31.915870227,275.95677225,1121.97,999.413804038,687.890468805,132.18652
1191,21.035263174,39.2933731246,40.09459833,64.53785,29.69167,1.4052572046,16.4208,31.911021752,275.80276783,1122.23,998.910746972,688.077123405,132.23065
1192,21.022110457,39.2939325659,40.0719998,64.5377,29.69194,1.4042816659,16.42098,31.906173378,275.64776342,1122.5,998.408902209,688.264668895,132.27478
1193,21.009065216,39.2945920185,40.04952027,64.53755,29.69224,1.4033081385,16.42117,31.901434904,275.49375904,1122.76,997.907117357,688.451333375,132.31889
1194,20.99592463,39.2951624943,40.02703275,64.5374,29.69253,1.4023377143,16.42138,31.896606631,275.34075467,1123.03,997.40755281,688.636890865,132.36301
1195,20.982892507,39.2957219625,40.00447424,64.53726,29.69282,1.4013673925,16.42154,31.891788359,275.18675031,1123.29,996.907090367,688.822456335,132.40712
1196,20.969866059,39.2963814729,39.98213773,64.5371,29.6931,1.4004010929,16.42174,31.887080087,275.03374598,1123.55,996.407859035,689.008914725,132.45023
1197,20.956846175,39.2969509756,39.95979022,64.53685,29.69339,1.3994368956,16.42194,31.882271916,274.88074166,1123.82,995.911568807,689.193182195,132.49432
1198,20.943832744,39.2975103926,39.93755373,64.53681,29.69366,1.3984738026,16.42213,31.877483745,274.72873736,1124.08,995.413599682,689.378630566,132.53842
1199,20.930925979,39.2981709199,39.91524823,64.53666,29.69396,1.3975137199,16.42231,31.872795575,274.57573307,1124.34,994.917760669,689.562910926,132.58151
1200,20.918024687,39.2987402704,39.89303275,64.53651,29.69424,1.3965547404,16.42249,31.868027506,274.4237288,1124.61,994.422943759,689.747270197,132.62558
1201,20.90513005,39.2992999433,39.87083827,64.53625,29.69453,1.3955987833,16.42269,31.863259537,274.27272455,1124.87,993.928447163,689.931441557,132.66866
1202,20.892242887,39.2999593884,39.84865379,64.53621,29.69481,1.3946440184,16.42287,31.858601569,274.12072032,1125.13,993.434991559,690.114712908,132.71173
1203,20.879360275,39.3005287768,39.82668932,64.53596,29.69509,1.3936921668,16.42306,31.853853701,273.9697161,1125.39,992.942638069,690.297884069,132.7558
1204,20.86658423,39.3010893674,39.80453585,64.5358,29.69536,1.3927415274,16.42325,31.849105734,273.8187119,1125.65,992.449404691,690.48095641,132.79886
1205,20.853814637,39.3017489794,39.78259239,64.53566,29.69566,1.3917938894,16.42343,31.844477968,273.66870771,1125.91,991.958332616,690.664128661,132.84193
1206,20.841051717,39.3023184946,39.76053994,64.53551,29.69595,1.3908473546,16.42363,31.839750202,273.51770354,1126.17,991.469480545,690.846102902,132.88498
1207,20.828294252,39.3028780221,39.73870849,64.53535,29.69621,1.3899038421,16.42381,31.835032437,273.36769939,1126.43,990.979721576,691.028078043,132.92802
1208,20.815642349,39.3034475608,39.71679605,64.53531,29.6965,1.3889604208,16.42399,31.830424772,273.21869525,1126.68,990.491201819,691.210161174,132.97106
1209,20.80289791,39.3040071239,39.69489461,64.53506,29.69679,1.3880201239,16.42418,31.825727108,273.06869113,1126.94,990.003623066,691.391046416,133.0141
1210,20.790258025,39.3046665882,39.67320417,64.5349,29.69707,1.3870827282,16.42437,31.821029545,272.91968703,1127.2,989.516265426,691.571933447,133.05712
1211,20.777624702,39.3052371437,39.65141374,64.53486,29.69735,1.3861466237,16.42455,31.816451982,272.77068294,1127.46,989.031130078,691.752709568,133.09915
1212,20.765098932,39.3057967436,39.62963432,64.53471,29.69764,1.3852124436,16.42473,31.811784419,272.62267886,1127.71,988.545014653,691.93348669,133.14217
1213,20.752476636,39.3063662357,39.6080749,64.53446,29.69792,1.3842793657,16.42492,31.807116958,272.4746748,1127.97,988.061040422,692.113274712,133.18519
1214,20.739962792,39.306925848,39.58642549,64.5343,29.69819,1.383350398,16.4251,31.802469597,272.32667076,1128.22,987.577177502,692.293952723,133.2272
1215,20.727452612,39.3075853647,39.56477708,64.53425,29.69848,1.3824224347,16.42529,31.797902236,272.17866674,1128.48,987.095525486,692.472641735,133.2702
1216,20.714948775,39.3081550126,39.54324868,64.53411,29.69875,1.3814965926,16.42547,31.793274876,272.03066272,1128.73,986.613034572,692.652330857,133.3122
1217,20.70255151,39.3087146437,39.52173128,64.53385,29.69904,1.3805717337,16.42566,31.788647617,271.88365873,1128.99,986.132643972,692.830931759,133.35419
1218,20.690059807,39.3092842061,39.50031389,64.5337,29.69932,1.3796500961,16.42584,31.784020358,271.73665475,1129.24,985.652385373,693.009521761,133.39718
1219,20.677673547,39.3098437918,39.47892751,64.53365,29.69959,1.3787294718,16.42602,31.7795032,271.59065078,1129.5,985.173336989,693.187913663,133.43916
1220,20.66529385,39.3104143688,39.45744112,64.5335,29.69986,1.3778108488,16.42619,31.774906042,271.44364683,1129.75,984.695219606,693.366394565,133.48114
1221,20.652918607,39.310973948,39.43615475,64.53325,29.70015,1.376894318,16.42638,31.770298885,271.29764289,1130.0,984.217333326,693.543896447,133.52312
1222,20.640549824,39.3115436404,39.41488937,64.5332,29.70042,1.3759798104,16.42655,31.765821829,271.15163897,1130.25,983.740578249,693.72129034,133.56508
1223,20.628287605,39.3121031742,39.39354401,64.53305,29.70071,1.3750674142,16.42675,31.761234873,271.00663507,1130.51,983.264164285,693.898703132,133.60705
1224,20.616028838,39.3126727911,39.37229965,64.5329,29.70098,1.3741561111,16.42693,31.756657917,270.86163118,1130.76,982.788630423,694.074997015,133.64901
1225,20.603677613,39.3133325394,39.35115529,64.53275,29.70127,1.3732479294,16.4271,31.752100963,270.7166273,1131.01,982.315348775,694.251291897,133.69096
1226,20.591530861,39.3139020709,39.33003194,64.5326,29.70153,1.3723416409,16.42729,31.747634108,270.57162344,1131.26,981.841087119,694.42748757,133.73191
1227,20.579291559,39.3144617236,39.30890859,64.53244,29.70182,1.3714365636,16.42747,31.743087255,270.42661959,1131.51,981.368946677,694.603683342,133.77385
1228,20.567055813,39.3150314186,39.28781525,64.53229,29.70209,1.3705335086,16.42765,31.738550502,270.28261576,1131.76,980.896138346,694.778899125,133.81579
1229,20.554926516,39.3155909858,39.26681291,64.53214,29.70237,1.3696315358,16.42783,31.734023749,270.13861194,1132.01,980.425349017,694.953995888,133.85672
1230,20.542802682,39.3161606964,39.24584058,64.53209,29.70254,1.3687325964,16.42801,31.729496997,269.99560814,1132.26,979.954681892,695.129002561,133.89865
1231,20.5306843,39.3167303781,39.22485925,64.53194,29.70282,1.3678357381,16.42819,31.725080346,269.85160435,1132.5,979.48523497,695.304111214,133.93959
1232,20.518671469,39.3172900021,39.20398793,64.53179,29.70309,1.3669400021,16.42838,31.720573795,269.70860057,1132.75,979.01582016,695.478119877,133.9805
1233,20.506564101,39.3178596174,39.18313761,64.53154,29.70337,1.3660452674,16.42855,31.716067245,269.56559681,1133.0,978.548525352,695.65201853,134.02241
1234,20.494561175,39.3184192469,39.1623073,64.53148,29.70365,1.3651546369,16.42873,31.711580695,269.42259306,1133.25,978.081351648,695.825938174,134.06332
1235,20.482565711,39.3188889966,39.14146699,64.53134,29.70392,1.3642640166,16.42891,31.707194146,269.28058933,1133.49,977.614318056,695.999848827,134.10423
1236,20.470573808,39.3194486596,39.12073769,64.53118,29.7042,1.3633764096,16.42907,31.702717698,269.13858561,1133.74,977.148477568,696.17275937,134.14512
1237,20.458587246,39.3200183348,39.10012839,64.53103,29.70447,1.3624890148,16.42926,31.69825135,268.99658191,1133.98,976.684686381,696.345569924,134.18602
1238,20.446607245,39.3205881103,39.0793301,64.53088,29.70474,1.3616056103,16.42943,31.693795002,268.85557822,1134.23,976.220006205,696.518392557,134.22691
1239,20.434731586,39.3211478,39.05872181,64.53072,29.70503,1.36072222,16.42961,31.689338655,268.71357454,1134.47,975.757557134,696.691004991,134.26779
1240,20.422862478,39.321717501,39.03815353,64.53068,29.70529,1.359842931,16.42979,31.684992409,268.57257087,1134.72,975.295240165,696.862817525,134.30868
1241,20.410996822,39.3222772042,39.01758625,64.53043,29.70556,1.3589627542,16.42996,31.680556163,268.43156722,1134.96,974.833022299,697.034441058,134.34955
1242,20.399136526,39.3228468197,38.99710997,64.53038,29.70584,1.3580844797,16.43015,31.676120018,268.29156359,1135.21,974.371855546,697.206065382,134.39042
1243,20.387381773,39.3234166564,38.9765727,64.53022,29.70611,1.3572094164,16.43032,31.671703873,268.15155996,1135.45,973.911901003,697.377678906,134.43028
1244,20.375533481,39.3239763063,38.95611644,64.53007,29.70639,1.3563364663,16.43049,31.667297829,268.01055635,1135.69,973.453167555,697.54819433,134.47114
1245,20.363789629,39.3245460475,38.93567118,64.52991,29.70666,1.3554644975,16.43067,31.662981786,267.87155275,1135.94,972.99434422,697.718719744,134.51099
1246,20.352050138,39.3250158109,38.91536592,64.52976,29.70693,1.3545935609,16.43085,31.658595743,267.73154917,1136.18,972.536760986,697.889156058,134.55185
1247,20.340316198,39.3255754875,38.89505067,64.52961,29.7072,1.3537257175,16.43102,31.6541998,267.5925456,1136.42,972.079299764,698.058662473,134.5917
1248,20.3285877,39.3261452654,38.87473642,64.52956,29.70748,1.3528589854,16.4312,31.649823858,267.45354204,1136.66,971.622969736,698.228999887,134.63254
1249,20.316963563,39.3267149645,38.85445218,64.52941,29.70774,1.3519952645,16.43137,31.645437917,267.3145385,1136.9,971.16774972,698.398428191,134.67237
1250,20.305344876,39.3272747868,38.83426895,64.52925,29.70792,1.3511306568,16.43154,31.641172076,267.17553497,1137.14,970.712740017,698.567666496,134.7122
1251,20.29363173,39.3277445004,38.81398571,64.5292,29.70818,1.3502700404,16.43172,31.636826336,267.03753145,1137.38,970.258692316,698.7360858,134.75303
1252,20.282022926,39.3283143062,38.79393248,64.52905,29.70847,1.3494104262,16.4319,31.632470596,266.89952794,1137.62,969.805855717,698.904324085,134.79286
1253,20.27051859,39.3288840543,38.77377026,64.5288,29.70873,1.3485519343,16.43206,31.628134857,266.76152445,1137.86,969.352119221,699.07354429,134.83268
1254,20.258920697,39.3294437836,38.75372804,64.52865,29.709,1.3476965336,16.43224,31.623799118,266.62452097,1138.1,968.900524728,699.240674574,134.87249
1255,20.247427143,39.3300136561,38.73367583,64.52859,29.70928,1.3468421561,16.43241,31.61956358,266.4865175,1138.34,968.450039647,699.408804769,134.9123
1256,20.235838151,39.3304834298,38.71366462,64.52844,29.70955,1.3459908798,16.43259,31.615247943,266.34951405,1138.58,967.999797479,699.575956954,134.9521
1257,20.224354498,39.3310531858,38.69373441,64.52839,29.70981,1.3451386958,16.43276,31.610932406,266.21351061,1138.81,967.550544503,699.743979129,134.9919
1258,20.212975296,39.331612974,38.67383421,64.52823,29.71009,1.344289534,16.43294,31.606616869,266.07650718,1139.05,967.101432539,699.910032304,135.03069
1259,20.201501544,39.3321827734,38.65383401,64.52808,29.71035,1.3434413734,16.4331,31.602331433,265.94050376,1139.29,966.653442777,700.077054389,135.07048
1260,20.190031133,39.332652475,38.63404382,64.52793,29.71063,1.342595315,16.43327,31.598035998,265.80450035,1139.52,966.206592029,700.242997454,135.11027
1261,20.178667172,39.3332212889,38.61415463,64.52778,29.71089,1.3417513689,16.43344,31.593750563,265.66849696,1139.76,965.759723373,700.409931629,135.14905
1262,20.167306661,39.333781125,38.59449545,64.52762,29.71116,1.340908435,16.43362,31.589575228,265.53249358,1140.0,965.314224928,700.575765705,135.18882
1263,20.1559515,39.3342509623,38.57462727,64.52757,29.71143,1.3400696023,16.43378,31.585309994,265.39749021,1140.23,964.868717696,700.74071176,135.22759
1264,20.14460179,39.3348208129,38.5549791,64.52741,29.7116,1.3392296629,16.43395,31.581054661,265.26248686,1140.47,964.424331268,700.906456826,135.26736
1265,20.13325551,39.3353905736,38.53523193,64.52726,29.71187,1.3383929536,16.43413,31.576789428,265.12748351,1140.7,963.981186131,701.071303791,135.30612
1266,20.12201459,39.3359604276,38.51559476,64.52711,29.71213,1.3375552276,16.4343,31.572554296,264.99248018,1140.93,963.537961117,701.235939837,135.34488
1267,20.110778109,39.3364203018,38.4959876,64.52696,29.71241,1.3367215218,16.43448,31.568319164,264.85847686,1141.17,963.095868194,701.400696792,135.38464
1268,20.099445968,39.3369900792,38.47646044,64.52681,29.71267,1.3358900092,16.43465,31.564184033,264.72447355,1141.4,962.653965284,701.564343838,135.42339
1269,20.088220278,39.3374599789,38.45684429,64.52675,29.71294,1.3350585189,16.43481,31.559959002,264.59047025,1141.63,962.213292677,701.727991784,135.46213
1270,20.077097047,39.3380297797,38.43735914,64.5266,29.71321,1.3342299197,16.43498,31.555743972,264.45646697,1141.87,961.773651982,701.89165163,135.50087
1271,20.065880156,39.3385986128,38.417964,64.52645,29.71348,1.3334026428,16.43516,31.551528942,264.3224637,1142.1,961.334042489,702.055190576,135.53961
1272,20.054766695,39.3390685281,38.39848886,64.5263,29.71373,1.3325772581,16.43532,31.547334013,264.18946043,1142.33,960.895632099,702.218740512,135.57834
1273,20.043557583,39.3396383546,38.37901372,64.52614,29.714,1.3317518846,16.43548,31.543129185,264.05645718,1142.56,960.457343812,702.381189348,135.61706
1274,20.032452932,39.3401982034,38.35965959,64.52609,29.71427,1.3309296134,16.43566,31.538954257,263.92345395,1142.79,960.021196536,702.543650184,135.65579
1275,20.021354609,39.3406680533,38.34030646,64.52594,29.71454,1.3301085533,16.43584,31.534769429,263.79145072,1143.02,959.584179462,702.70611211,135.69451
