,cAMP_on,free_Ca2+,all_Ca2+,PKAa?,CDK5!_,CK1u~?,PP2Ap~?,PP2Aca_!,PP2C!_,PP2Ba~?,PDEp~?,DARPP_unphosph~?,D34*~?,D75*~?,D137*~?,cAMP,free_Ca,Ca*,PKA,_CDK5,CK1u,PP2AP,PP2A*Ca,_PP2C,PP2Bactive,PDEP,D,T34,T75,S137
1096,31.0,8.0,311.0,14.0,68.0,11.0,1.0,1.0,57.0,29.0,213.0,0.0,2978.0,1083.0,3000.0,11.781976371,9.28562071688,36.5525251969,22.1622681066,64.3198492203,14.6708248944,1.60230179057,0.408825908895,59.744929,47.1825283989,305.76339946,0.00147352,2959.33054333,1019.76550171,2999.02095164
1097,31.0,7.0,309.0,14.0,60.0,10.0,1.0,0.0,67.0,29.0,216.0,0.0,2978.0,1085.0,3000.0,11.772274546,9.28542585594,36.5519271059,22.1459435725,64.3194774131,14.6701246408,1.60109059462,0.408822437485,59.744925,47.1787974722,305.58239551,0.00145886,2959.31607288,1019.79204739,2999.02621401
1098,31.0,8.0,302.0,14.0,70.0,8.0,2.0,0.0,62.0,26.0,207.0,0.0,2978.0,1078.0,3000.0,11.762578597,9.28523199511,36.5513300251,22.1296220526,64.3191066141,14.6693243901,1.59988041886,0.408819976091,59.745024,47.175076647,305.40239158,0.00144434,2959.29280467,1019.8197003,2999.02268648
1099,31.0,3.0,304.0,14.0,68.0,12.0,5.0,1.0,59.0,23.0,214.0,0.0,2977.0,1060.0,3000.0,11.752988691,9.2850371545,36.5507319645,22.1134025368,64.3187368231,14.6685241422,1.59867129339,0.408816514711,59.745024,47.1713557235,305.22138766,0.00142997,2959.26833652,1019.8462543,2999.0179639
1100,31.0,9.0,301.0,14.0,63.0,10.0,5.0,0.0,53.0,20.0,215.0,0.0,2977.0,1054.0,3000.0,11.743303745,9.28484232389,36.5502339339,22.0970920433,64.3182690404,14.6678238967,1.59746317796,0.408813083345,59.745025,47.1678249009,305.04138376,0.00141575,2959.25386961,1019.87280853,2999.02334343
1101,31.0,9.0,307.0,14.0,59.0,11.0,1.0,0.0,60.0,23.0,213.0,0.0,2977.0,1030.0,3000.0,11.733725328,9.2846495233,36.5496379233,22.0808825308,64.3179022662,14.6671236481,1.59625507229,0.408811641982,59.745028,47.1642140761,304.86237986,0.00140167,2959.22950386,1019.89946589,2999.01892896
1102,31.0,10.0,304.0,14.0,56.0,9.0,1.0,0.0,61.0,23.0,208.0,0.0,2977.0,1038.0,3000.0,11.724153098,9.28446471282,36.5490499228,22.0647840466,64.3175374997,14.6663234047,1.59505799701,0.408808220638,59.745032,47.1606932546,304.68337599,0.00138773,2959.21523823,1019.9262254,2999.02471952
1103,31.0,5.0,301.0,14.0,63.0,11.0,0.0,0.0,60.0,18.0,219.0,0.0,2977.0,1029.0,3000.0,11.714585814,9.28428093256,36.5485629626,22.0485975795,64.3171737408,14.6656231653,1.59386196202,0.408805819311,59.745137,47.1570724352,304.50437213,0.00137393,2959.19097476,1019.95288808,2999.02051612
1104,31.0,11.0,301.0,14.0,70.0,8.0,0.0,0.0,56.0,24.0,217.0,0.0,2977.0,1044.0,3000.0,11.705024392,9.28409716241,36.5479760124,22.0325131155,64.3168119897,14.6649229284,1.5926669572,0.408803417997,59.745044,47.153551717,304.3253683,0.00136026,2959.17651253,1019.979554,2999.02621985
1105,31.0,5.0,303.0,14.0,65.0,8.0,1.0,0.0,61.0,29.0,220.0,0.0,2977.0,1061.0,3000.0,11.69556893,9.28391340238,36.5474890824,22.0164286646,64.3164512463,14.6642226939,1.59147297255,0.408801026696,59.745052,47.1501409002,304.14736448,0.00134673,2959.15125033,1020.00532096,2999.02122649
1106,30.0,8.0,300.0,14.0,59.0,5.0,1.0,0.0,56.0,22.0,223.0,0.0,2977.0,1048.0,3000.0,11.686019412,9.28373967246,36.5470121925,22.0004672267,64.3160915104,14.6635224618,1.59027903807,0.408798655409,59.745062,47.1467300846,303.96936067,0.00133333,2959.13698928,1020.03209309,2999.02724118
1107,29.0,12.0,300.0,14.0,67.0,4.0,1.0,0.0,59.0,21.0,219.0,0.0,2977.0,1066.0,3000.0,11.676575766,9.28355594275,36.5464253128,21.9845058018,64.3157327821,14.6628222322,1.58909612385,0.408796284135,59.745172,47.1433193703,303.79135688,0.00132007,2959.11182846,1020.05786243,2999.02245598
1108,29.0,6.0,294.0,14.0,79.0,8.0,0.0,0.0,58.0,23.0,218.0,0.0,2977.0,1064.0,3000.0,11.667136961,9.28338222306,36.5459484531,21.9685553899,64.3152760612,14.6621220049,1.58791321969,0.408793932874,59.745183,47.1400086572,303.61435311,0.00130694,2959.08746877,1020.08463591,2999.01847679
1109,29.0,3.0,291.0,14.0,73.0,9.0,1.0,0.0,68.0,21.0,216.0,0.0,2977.0,1041.0,3000.0,11.657704128,9.28320852348,36.5454716135,21.952606981,64.3149203477,14.66152178,1.5867323457,0.408791591626,59.745097,47.1366978453,303.43734936,0.00129394,2959.07221012,1020.11041345,2999.02370554
1110,29.0,10.0,296.0,14.0,61.0,7.0,0.0,0.0,62.0,24.0,202.0,0.0,2977.0,1020.0,3000.0,11.648277246,9.28303584401,36.544895804,21.9367595849,64.3145666416,14.6608215573,1.58555152187,0.408790250391,59.745111,47.1334871347,303.26134562,0.00128108,2959.0470527,1020.13619222,2999.01903841
1111,29.0,5.0,295.0,14.0,65.0,9.0,1.0,0.0,62.0,26.0,214.0,0.0,2977.0,1030.0,3000.0,11.638955105,9.28287217466,36.5444290147,21.9209232017,64.3142139426,14.660221337,1.5843717082,0.408787929168,59.745227,47.1300764251,303.08434189,0.00126834,2959.03289642,1020.16307412,2999.0254763
1112,29.0,8.0,294.0,14.0,71.0,10.0,1.0,0.0,61.0,21.0,213.0,0.0,2977.0,1039.0,3000.0,11.629538827,9.28269850542,36.5439522354,21.9050978315,64.3138622508,14.6595211189,1.5832019147,0.408785617958,59.745243,47.1269757169,302.90833818,0.00125572,2959.00783926,1020.18905516,2999.02111521
1113,29.0,12.0,296.0,14.0,63.0,12.0,1.0,0.0,66.0,23.0,210.0,0.0,2977.0,1048.0,3000.0,11.6202276,9.28253586619,36.5434864862,21.8893734639,64.3134115661,14.6589209032,1.58202315125,0.40878431676,59.745161,47.1237650098,302.73333449,0.00124324,2958.99248423,1020.21483934,2999.02646116
1114,29.0,3.0,306.0,14.0,57.0,14.0,0.0,1.0,55.0,20.0,205.0,0.0,2977.0,1041.0,3000.0,11.610923135,9.28237224717,36.5430197672,21.8736701093,64.3130628884,14.6582206896,1.58085542806,0.408782025575,59.74518,47.1205644038,302.55833081,0.00123087,2958.96732944,1020.24082675,2999.02221223
1115,29.0,12.0,310.0,14.0,68.0,13.0,2.0,0.0,56.0,27.0,202.0,0.0,2978.0,1028.0,3000.0,11.601622521,9.28220961827,36.5425540483,21.8579597673,64.3127142176,14.6576204782,1.57968871504,0.408780744401,59.745301,47.117463699,302.38332715,0.00121864,2958.95237665,1020.26671719,2999.02796921
1116,29.0,12.0,308.0,14.0,68.0,11.0,1.0,0.0,66.0,28.0,209.0,0.0,2979.0,1028.0,3000.0,11.592427748,9.28205701948,36.5420983695,21.842258438,64.3123675536,14.657020269,1.57852204217,0.40877947324,59.745223,47.1143630953,302.2083235,0.00120652,2958.92622411,1020.29170986,2999.02283032
1117,29.0,12.0,310.0,14.0,65.0,12.0,1.0,0.0,64.0,24.0,215.0,0.0,2978.0,1034.0,3000.0,11.583138844,9.2818934307,36.5416317007,21.8266591115,64.3120228964,14.656420062,1.57736738936,0.40877720209,59.745246,47.1113623927,302.03431987,0.00119452,2958.90117258,1020.31770255,2999.01869635
1118,29.0,8.0,306.0,14.0,62.0,13.0,3.0,0.0,56.0,26.0,209.0,0.0,2978.0,1036.0,3000.0,11.573954883,9.28174085204,36.541176062,21.8110808075,64.311578246,14.655819857,1.57620175671,0.408775960952,59.745169,47.1082617913,301.86031625,0.00118264,2958.88592128,1020.34359748,2999.0244645
1119,29.0,13.0,304.0,14.0,71.0,16.0,1.0,1.0,60.0,21.0,206.0,0.0,2978.0,1040.0,3000.0,11.564776775,9.28158828358,36.5407204336,21.7954925063,64.3112346022,14.6552196542,1.57504814431,0.408774719826,59.745295,47.1053710909,301.68631265,0.00117088,2958.86007199,1020.36869642,2999.01973856
1120,29.0,11.0,306.0,13.0,61.0,16.0,1.0,1.0,57.0,21.0,203.0,0.0,2978.0,1020.0,3000.0,11.555603426,9.28143573514,36.5403648251,21.7799272077,64.310892965,14.6546194535,1.57389457197,0.408773478711,59.745321,47.1022704916,301.51330907,0.00115924,2958.84492293,1020.3946966,2999.02571876
1121,29.0,14.0,304.0,14.0,69.0,17.0,2.0,2.0,58.0,18.0,203.0,0.0,2978.0,1025.0,3000.0,11.546435927,9.28128319681,36.5399092468,21.7644619316,64.3105523342,14.6540192548,1.57274200979,0.408772267607,59.745248,47.0993798934,301.3403055,0.00114772,2958.81887397,1020.4196979,2999.02090098
1122,29.0,11.0,302.0,13.0,68.0,17.0,1.0,1.0,61.0,27.0,206.0,0.0,2979.0,1026.0,3000.0,11.537373381,9.28114066859,36.5394636786,21.7489966581,64.3101127098,14.6535190582,1.57159048776,0.408771046515,59.745376,47.0964792962,301.16730194,0.00113631,2958.80392714,1020.44580131,2999.02708721
1123,29.0,9.0,302.0,14.0,63.0,18.0,0.0,1.0,63.0,19.0,198.0,0.0,2978.0,1041.0,3000.0,11.528215584,9.28098816048,36.5390081405,21.733553397,64.3097740919,14.6529188637,1.57044898589,0.408769845434,59.745306,47.0935887001,300.9952984,0.00112501,2958.77788043,1020.47080686,2999.02237847
1124,29.0,7.0,304.0,13.0,76.0,18.0,1.0,1.0,62.0,25.0,197.0,0.0,2978.0,1021.0,3000.0,11.519163629,9.28084566238,36.5386626124,21.7181921385,64.3094374803,14.6523186711,1.56929849406,0.408768654364,59.745336,47.090798105,300.82329487,0.00111382,2958.76203382,1020.49601451,2999.02787475
1125,29.0,8.0,307.0,14.0,72.0,15.0,1.0,1.0,67.0,21.0,201.0,0.0,2978.0,1017.0,3000.0,11.510116434,9.2807031745,36.5382171145,21.7028609024,64.309100875,14.6518184805,1.5681590425,0.408767473305,59.745268,47.087907511,300.65129136,0.00110275,2958.73588934,1020.5210263,2999.02317605
1126,29.0,10.0,307.0,14.0,68.0,12.0,0.0,1.0,62.0,21.0,204.0,0.0,2977.0,1042.0,3000.0,11.50107419,9.28056170662,36.5378726366,21.6875206688,64.3086652758,14.6512182918,1.56702061098,0.408767302256,59.7454,47.0851170179,300.48028786,0.00109179,2958.71004607,1020.54623729,2999.01877947
1127,29.0,7.0,311.0,14.0,64.0,8.0,0.0,0.0,56.0,22.0,196.0,0.0,2976.0,1032.0,3000.0,11.492037696,9.28041924886,36.5374271789,21.6721914475,64.3083316828,14.6507181051,1.56588220962,0.408766141219,59.745335,47.0823264259,300.30828438,0.00108093,2958.6941028,1020.57135131,2999.02438982
1128,29.0,13.0,309.0,14.0,68.0,12.0,1.0,0.0,63.0,22.0,193.0,0.0,2975.0,1047.0,3000.0,11.483005053,9.28027779121,36.5370827212,21.6569742287,64.3079990957,14.6502179203,1.5647448184,0.408765980191,59.745369,47.0795459349,300.13828091,0.00107019,2958.66816074,1020.59646753,2999.02000327
1129,29.0,8.0,304.0,14.0,63.0,11.0,0.0,0.0,62.0,16.0,195.0,0.0,2975.0,1053.0,3000.0,11.474079151,9.28014434356,36.5366462836,21.6417670223,64.3076665147,14.6496177374,1.56361744724,0.408763829175,59.745405,47.0768553448,299.96727745,0.00105955,2958.65231769,1020.62168377,2999.02581864
1130,29.0,15.0,301.0,14.0,65.0,10.0,0.0,0.0,61.0,23.0,197.0,0.0,2975.0,1053.0,3000.0,11.465157008,9.28000292613,36.5363018861,21.6265608281,64.3072359396,14.6491175564,1.56248111633,0.408763698168,59.745442,47.0741748557,299.79727401,0.00104901,2958.62637685,1020.64690423,2999.02144016
1131,29.0,10.0,299.0,14.0,59.0,13.0,3.0,1.0,67.0,23.0,198.0,0.0,2975.0,1057.0,3000.0,11.456139816,9.27987151871,36.5358675087,21.6114556463,64.3069063704,14.6486173773,1.56135580547,0.408763577172,59.745379,47.0714842675,299.62727059,0.00103858,2958.60943702,1020.6710247,2999.02626458
1132,29.0,7.0,298.0,14.0,63.0,15.0,1.0,1.0,48.0,20.0,206.0,0.0,2975.0,1042.0,3000.0,11.447228365,9.2797391214,36.5355321414,21.5963524667,64.306577807,14.6481172,1.56023151475,0.408762456186,59.745319,47.0689037804,299.45826717,0.00102826,2958.58359839,1020.69625037,2999.02219711
1133,29.0,4.0,300.0,14.0,64.0,14.0,0.0,0.0,56.0,18.0,202.0,0.0,2975.0,1033.0,3000.0,11.438421774,9.2796077242,36.5351977842,21.5812692994,64.3061502494,14.6476170245,1.55910723419,0.40876234521,59.745458,47.0662232941,299.28826378,0.00101804,2958.56665987,1020.72047516,2999.02702967
1134,29.0,8.0,300.0,13.0,65.0,12.0,1.0,0.0,59.0,24.0,201.0,0.0,2975.0,1035.0,3000.0,11.429519912,9.27947534711,36.5347624571,21.5661761443,64.3058236973,14.6471168508,1.55799399377,0.408761244244,59.745399,47.0636428088,299.11926039,0.00100792,2958.54082144,1020.74580105,2999.02316524
1135,29.0,11.0,307.0,14.0,62.0,7.0,2.0,0.0,57.0,26.0,206.0,0.0,2975.0,1021.0,3000.0,11.420622911,9.27935399003,36.53443815,21.5511049914,64.3054971511,14.6466166789,1.5568707734,0.408761153288,59.745441,47.0611623244,298.95125702,0.000997897,2958.52408413,1020.77002906,2999.02830484
1136,29.0,10.0,302.0,14.0,67.0,7.0,1.0,0.0,65.0,29.0,209.0,0.0,2975.0,1029.0,3000.0,11.41183056,9.27922263306,36.5341038631,21.5361348609,64.3050726103,14.6461165088,1.55575956318,0.408761082342,59.745484,47.0585818409,298.78325366,0.000987977,2958.49824891,1020.79536116,2999.02445146
1137,29.0,5.0,305.0,14.0,66.0,8.0,1.0,0.0,56.0,26.0,197.0,0.0,2976.0,1026.0,3000.0,11.403044059,9.2791012862,36.5337795762,21.5211747223,64.3047490751,14.6456163404,1.5546483831,0.408761001405,59.745427,47.0560013583,298.61425032,0.000978156,2958.47141378,1020.81969338,2999.01969909
1138,29.0,9.0,304.0,14.0,70.0,7.0,1.0,1.0,60.0,27.0,196.0,0.0,2976.0,1032.0,3000.0,11.394261298,9.27897995945,36.5333553295,21.5063166059,64.3044265453,14.6452161737,1.55353722317,0.408760940478,59.745472,47.0535308766,298.44724699,0.000968433,2958.45467876,1020.84402669,2999.02495174
1139,29.0,9.0,305.0,14.0,65.0,10.0,0.0,0.0,66.0,32.0,197.0,0.0,2977.0,1036.0,3000.0,11.385483397,9.27885865271,36.5330311027,21.4913594916,64.3040050209,14.6447160088,1.55242709329,0.40876088956,59.745518,47.0510503957,298.27924368,0.000958806,2958.42784485,1020.86826412,2999.02020942
1140,29.0,12.0,304.0,14.0,64.0,11.0,0.0,0.0,63.0,27.0,202.0,0.0,2977.0,1029.0,3000.0,11.376711126,9.27873634608,36.5327058861,21.4765123895,64.3036835018,14.6442158455,1.55131797355,0.408759848652,59.745463,47.0486700157,298.11224037,0.000949274,2958.41111111,1020.89259974,2999.02566621
1141,29.0,6.0,300.0,14.0,72.0,9.0,1.0,0.0,60.0,29.0,206.0,0.0,2978.0,1022.0,3000.0,11.368042805,9.27861503956,36.5323816696,21.4616772893,64.3033639881,14.6438156839,1.55021988395,0.408759797752,59.745411,47.0461995366,297.94523708,0.000939838,2958.38427938,1020.91694036,2999.02103191
1142,29.0,7.0,297.0,14.0,62.0,8.0,0.0,0.0,64.0,32.0,208.0,0.0,2978.0,1025.0,3000.0,11.359380243,9.27849377305,36.532057513,21.4468422113,64.3029454796,14.643315524,1.5491118144,0.408759786862,59.745559,47.0438291584,297.77923381,0.000930495,2958.36764785,1020.94148219,2999.02669974
1143,29.0,8.0,298.0,14.0,58.0,12.0,2.0,0.0,61.0,27.0,196.0,0.0,2978.0,1040.0,3000.0,11.350621221,9.27838249665,36.5317433366,21.4321181252,64.3026269762,14.6429153657,1.54801476499,0.408759755981,59.745508,47.041458681,297.61323055,0.000921245,2958.34081731,1020.96572502,2999.02207049
1144,29.0,8.0,290.0,14.0,62.0,10.0,2.0,0.0,59.0,24.0,191.0,0.0,2978.0,1062.0,3000.0,11.341967239,9.27827123035,36.5314291904,21.4173850611,64.3023104781,14.642515209,1.54691773572,0.408759745109,59.745558,47.0389783044,297.4472273,0.000912087,2958.32418696,1020.99016903,2999.02784534
1145,29.0,11.0,291.0,14.0,73.0,8.0,1.0,0.0,65.0,23.0,195.0,0.0,2978.0,1063.0,3000.0,11.333317807,9.27814999417,36.5311050742,21.402682999,64.3018939849,14.642015054,1.5458227266,0.408759744246,59.745509,47.0367078286,297.28122406,0.00090302,2958.2963586,1021.01351705,2999.02232412
1146,29.0,8.0,294.0,14.0,54.0,8.0,0.0,0.0,64.0,30.0,197.0,0.0,2979.0,1060.0,3000.0,11.324773223,9.27803975799,36.530791968,21.3879709488,64.3015784968,14.6416149005,1.54472674751,0.408760753391,59.745561,47.0344374536,297.11622084,0.000894043,2958.27972943,1021.03806427,2999.02820502
1147,29.0,5.0,291.0,14.0,51.0,8.0,0.0,0.0,61.0,28.0,191.0,0.0,2979.0,1043.0,3000.0,11.31613329,9.27792853193,36.5304778819,21.3733599107,64.3012640137,14.6412147486,1.54364277857,0.408760772546,59.745613,47.0321670795,296.95121763,0.000885155,2958.25320236,1021.06251458,2999.02408994
1148,28.0,10.0,286.0,14.0,69.0,11.0,1.0,0.0,60.0,25.0,196.0,0.0,2980.0,1050.0,3000.0,11.307598186,9.27781731587,36.5302638059,21.3587608744,64.3008505355,14.6408145982,1.54255882967,0.408760791709,59.745567,47.0299067061,296.78621443,0.000876356,2958.23537537,1021.08596698,2999.02887986
1149,28.0,4.0,290.0,14.0,59.0,10.0,1.0,0.0,61.0,25.0,197.0,0.0,2980.0,1060.0,3000.0,11.29896783,9.27771612002,36.52995975,21.34417284,64.3005380622,14.6403144494,1.54146590102,0.40876082088,59.745521,47.0276363336,296.62221124,0.000867644,2958.20864847,1021.11031848,2999.02457181
1150,28.0,6.0,292.0,14.0,67.0,6.0,1.0,0.0,59.0,22.0,194.0,0.0,2980.0,1045.0,3000.0,11.290441235,9.27760492408,36.5296457141,21.3295838275,64.3002255937,14.6399143022,1.5403830023,0.40876086006,59.745577,47.0253659618,296.45820807,0.000859019,2958.18102266,1021.13377407,2999.01956677
1151,28.0,9.0,293.0,14.0,57.0,10.0,2.0,0.0,65.0,22.0,188.0,0.0,2980.0,1058.0,3000.0,11.281920269,9.27749473835,36.5293326883,21.3151068168,64.29981513,14.6395141564,1.53930111382,0.408761909248,59.745532,47.0231055908,296.29420491,0.000850479,2958.16329793,1021.15732975,2999.02446576
1152,28.0,10.0,294.0,14.0,61.0,10.0,0.0,0.0,63.0,25.0,197.0,0.0,2980.0,1080.0,3000.0,11.273403063,9.27739356263,36.5291286826,21.300630818,64.2995046709,14.6391140121,1.53823023538,0.408761968444,59.745589,47.0210352205,296.13020177,0.000842024,2958.13677428,1021.18188852,2999.02056874
1153,28.0,7.0,285.0,14.0,68.0,12.0,0.0,0.0,60.0,21.0,194.0,0.0,2980.0,1050.0,3000.0,11.264990584,9.27729340701,36.528825697,21.2861648209,64.2991952166,14.6387138693,1.53714939707,0.408763027649,59.745647,47.018874851,295.96719863,0.000833653,2958.11925072,1021.20544738,2999.02587376
1154,28.0,8.0,282.0,14.0,67.0,10.0,1.0,0.0,60.0,23.0,199.0,0.0,2980.0,1035.0,3000.0,11.256481856,9.2771922714,36.5285217414,21.2716998357,64.2987867668,14.6383137279,1.53607957881,0.408763106861,59.745605,47.0167144823,295.80419551,0.000825366,2958.09142825,1021.22890835,2999.0207828
1155,28.0,11.0,283.0,14.0,55.0,7.0,2.0,0.0,66.0,26.0,201.0,0.0,2981.0,1066.0,3000.0,11.248078868,9.27709212601,36.528218786,21.2573458623,64.2984793217,14.6380135881,1.53500077079,0.408764186082,59.745663,47.0145441143,295.6411924,0.00081716,2958.07400686,1021.25257138,2999.02619484
1156,28.0,6.0,286.0,14.0,67.0,8.0,1.0,0.0,62.0,21.0,195.0,0.0,2981.0,1058.0,3000.0,11.239579626,9.27699100052,36.5280148505,21.2429918905,64.2980718812,14.6376134496,1.5339319727,0.408764275311,59.745623,47.012483847,295.4791893,0.000809036,2958.04628565,1021.27603559,2999.02120899
1157,28.0,9.0,292.0,14.0,63.0,11.0,2.0,1.0,54.0,21.0,196.0,0.0,2981.0,1049.0,3000.0,11.231185036,9.27689088523,36.5277119352,21.2286399306,64.297766445,14.6372133126,1.53286420485,0.408765374547,59.745584,47.0103234804,295.31718622,0.000800994,2958.02866542,1021.29960082,2999.02652908
1158,28.0,11.0,285.0,14.0,55.0,12.0,3.0,0.0,59.0,18.0,188.0,0.0,2980.0,1049.0,3000.0,11.222794183,9.27678978986,36.5275080499,21.2143079823,64.2974610135,14.6368131769,1.53179646693,0.408765483791,59.745645,47.0083631146,295.15518315,0.000793031,2958.00124527,1021.32316912,2999.02195017
1159,28.0,13.0,283.0,14.0,71.0,12.0,2.0,0.0,60.0,16.0,186.0,0.0,2981.0,1027.0,3000.0,11.214507969,9.27668968469,36.5272051547,21.2000670358,64.2970565862,14.6365130427,1.53073972926,0.408766593043,59.745608,47.0063028494,294.99418009,0.000785147,2957.9825263,1021.3457386,2999.02617638
1160,28.0,6.0,281.0,13.0,57.0,7.0,1.0,1.0,64.0,14.0,181.0,0.0,2981.0,1034.0,3000.0,11.206126505,9.27659959953,36.5270122895,21.1858471009,64.2967521633,14.6361129098,1.52967402161,0.408767712302,59.745671,47.004242485,294.83217704,0.000777341,2957.95500832,1021.36930906,2999.02170451
1161,28.0,5.0,280.0,14.0,57.0,7.0,1.0,1.0,63.0,23.0,188.0,0.0,2981.0,1035.0,3000.0,11.19774867,9.27650952448,36.5267194345,21.1716161677,64.2964497447,14.6358127783,1.52861832411,0.408768841569,59.745634,47.0021822212,294.671174,0.000769613,2957.93749049,1021.39287971,2999.02713374
1162,28.0,15.0,282.0,14.0,65.0,7.0,0.0,1.0,61.0,21.0,193.0,0.0,2981.0,1050.0,3000.0,11.189475693,9.27640845944,36.5265155994,21.1573982461,64.2960473304,14.6354126481,1.52756365664,0.408768970844,59.745698,47.0002319581,294.51117098,0.000761962,2957.90897376,1021.41555344,2999.021769
1163,28.0,12.0,283.0,14.0,64.0,9.0,1.0,1.0,60.0,14.0,192.0,0.0,2981.0,1067.0,3000.0,11.181207255,9.27631841451,36.5262227945,21.1432903361,64.2957459203,14.6351125193,1.5265099993,0.408770120125,59.745663,46.9981715958,294.35016797,0.000754387,2957.89135801,1021.43912915,2999.02710716
1164,28.0,11.0,279.0,14.0,65.0,6.0,1.0,0.0,64.0,19.0,195.0,0.0,2981.0,1057.0,3000.0,11.172942655,9.27622836958,36.5260299896,21.1290834278,64.2953445144,14.6347123918,1.525456362,0.408771269415,59.745629,46.996311334,294.19016497,0.000746887,2957.86384242,1021.46290605,2999.02274745
1165,28.0,5.0,279.0,14.0,61.0,6.0,1.0,0.0,58.0,20.0,205.0,0.0,2981.0,1037.0,3000.0,11.164682694,9.27613832486,36.5257371949,21.114985531,64.2950441125,14.6344122655,1.52440373493,0.408772428711,59.745695,46.994361073,294.03116198,0.000739462,2957.8454279,1021.48558302,2999.02758874
1166,28.0,11.0,277.0,14.0,62.0,4.0,3.0,0.0,56.0,15.0,207.0,0.0,2981.0,1045.0,3000.0,11.156426372,9.27604831004,36.52554443,21.1009896359,64.2947447149,14.6340121406,1.52336113779,0.408773598014,59.745662,46.9925008126,293.871159,0.00073211,2957.81701347,1021.50826208,2999.02233407
1167,28.0,10.0,274.0,14.0,61.0,5.0,1.0,0.0,65.0,14.0,202.0,0.0,2980.0,1074.0,3000.0,11.148274788,9.27595729534,36.5253506753,21.0868947522,64.2943463212,14.633712017,1.52230955079,0.408773767325,59.74573,46.9905504528,293.71215603,0.000724832,2957.7995,1021.5319431,2999.02808429
1168,28.0,9.0,273.0,14.0,60.0,7.0,1.0,0.0,62.0,15.0,206.0,0.0,2980.0,1074.0,3000.0,11.140026763,9.27587730074,36.5250679507,21.0729198801,64.2940479316,14.6334118946,1.52126899392,0.408774956642,59.745698,46.9887001937,293.55315308,0.000717626,2957.77098772,1021.55462632,2999.02273564
1169,28.0,6.0,272.0,14.0,67.0,6.0,1.0,0.0,53.0,15.0,204.0,0.0,2980.0,1079.0,3000.0,11.131883567,9.27578730615,36.5248752261,21.0589270095,64.293751546,14.6330117735,1.52022844708,0.408776135967,59.745767,46.9868399352,293.39415014,0.000710491,2957.75257549,1021.57720959,2999.02759199
1170,28.0,14.0,276.0,14.0,62.0,9.0,2.0,0.0,62.0,23.0,200.0,0.0,2980.0,1059.0,3000.0,11.123644019,9.27570732166,36.5246925217,21.0449531505,64.2933541642,14.6327116536,1.51918892038,0.408777335298,59.745736,46.9848896773,293.23614721,0.000703427,2957.72396434,1021.59999396,2999.02244736
1171,28.0,5.0,277.0,14.0,68.0,8.0,1.0,0.0,60.0,20.0,201.0,0.0,2980.0,1049.0,3000.0,11.115509008,9.27561734718,36.5243998372,21.0310903029,64.2930587864,14.6324115349,1.51814940371,0.408778544637,59.745807,46.9831394201,293.07714429,0.000696434,2957.70565327,1021.62268039,2999.02740875
1172,28.0,7.0,281.0,14.0,62.0,6.0,2.0,0.0,53.0,21.0,206.0,0.0,2980.0,1053.0,3000.0,11.107477728,9.27553738281,36.5242171628,21.0171394568,64.2926634124,14.6321114175,1.51711090717,0.408779753981,59.745778,46.9812892635,292.92014138,0.00068951,2957.67714336,1021.645469,2999.02237325
1173,28.0,9.0,285.0,14.0,65.0,9.0,1.0,0.0,61.0,22.0,203.0,0.0,2979.0,1047.0,3000.0,11.099350194,9.27545742845,36.5240345084,21.0032786221,64.2923680422,14.6318113012,1.51608342065,0.408780983333,59.745849,46.9795390074,292.76213848,0.000682654,2957.65883441,1021.66825758,2999.02753766
1174,28.0,6.0,286.0,14.0,69.0,6.0,2.0,0.0,60.0,18.0,202.0,0.0,2979.0,1018.0,3000.0,11.091227209,9.27537748419,36.5238518642,20.9894277889,64.2920746758,14.6315111862,1.51504596427,0.408782202691,59.745722,46.977788752,292.6051356,0.000675867,2957.63032554,1021.69084924,2999.02230809
1175,28.0,7.0,285.0,14.0,59.0,6.0,0.0,0.0,53.0,21.0,198.0,0.0,2979.0,1012.0,3000.0,11.083209052,9.27529856004,36.52357025,20.9756669671,64.2916813132,14.6312110723,1.51401951802,0.408784442055,59.745794,46.9759384972,292.44813272,0.000669147,2957.61191773,1021.71363996,2999.02747753
1176,28.0,2.0,274.0,14.0,65.0,5.0,0.0,0.0,52.0,23.0,196.0,0.0,2979.0,1019.0,3000.0,11.075094443,9.2752186259,36.5233876259,20.9618281467,64.2913879541,14.6309109595,1.5129930918,0.408785671427,59.745768,46.9741882429,292.29112986,0.000662494,2957.58350999,1021.73643277,2999.02255098
1177,28.0,6.0,276.0,14.0,64.0,5.0,0.0,0.0,59.0,27.0,194.0,0.0,2979.0,1024.0,3000.0,11.067083463,9.27513872176,36.5232050418,20.9481003377,64.2909965989,14.630610848,1.51196768561,0.408786920804,59.745842,46.9724480893,292.13412701,0.000655908,2957.56510342,1021.75932774,2999.02782955
1178,28.0,9.0,275.0,14.0,62.0,9.0,0.0,0.0,67.0,19.0,194.0,0.0,2979.0,1023.0,3000.0,11.059076131,9.27505881773,36.5230224677,20.9343715401,64.2907052471,14.6303107375,1.51094229955,0.408788180188,59.745817,46.9706978362,291.97812417,0.000649386,2957.53559681,1021.78102368,2999.02180804
